long,lat,Timestamp,Severity
103.86553949780932,1.3358219755248004,2023-03-18 04:52:00,8
103.7617125272222,1.3650277703441256,2023-04-30 16:34:00,6
103.7188580892031,1.3471011363146246,2023-06-03 17:47:00,9
103.97216574727986,1.33671689038824,2023-02-04 01:20:00,6
103.84429936312952,1.3542170490806151,2023-12-13 03:08:00,10
103.74953519269978,1.425736452703069,2023-10-27 17:44:00,5
103.73119298987243,1.3604505443911417,2023-07-22 08:15:00,6
103.79824288659401,1.3707363289487373,2023-07-27 02:54:00,5
103.75952143748891,1.3571772752324025,2023-12-06 23:22:00,10
103.92419867466609,1.3207406896475082,2023-07-24 09:02:00,7
103.89210368920797,1.318883276431414,2023-05-23 12:09:00,9
103.80128888841675,1.3524148627369075,2023-03-11 08:46:00,7
103.78257349256275,1.438338451068466,2023-02-13 02:06:00,2
103.88268559306464,1.3283748971277265,2023-05-28 07:41:00,5
103.9224936824077,1.3194370368336281,2023-04-23 18:13:00,9
103.65920389697322,1.3376825357397992,2023-10-01 01:49:00,8
103.72454015100121,1.3431022106385389,2023-02-12 12:31:00,2
103.92121279729521,1.3434439708805055,2023-03-19 00:14:00,1
103.91694166637134,1.3667588073393908,2023-07-02 18:14:00,10
103.8000685838738,1.4268716077012942,2023-11-19 23:14:00,7
103.90606474146237,1.3523251146761481,2023-02-06 02:20:00,9
103.8284184235028,1.3435742284862453,2023-11-09 16:39:00,7
103.91348669401744,1.3521332038306806,2023-04-26 11:06:00,4
103.8007904313019,1.4303566824404612,2023-11-11 11:18:00,9
103.83581970578285,1.3540651628209122,2023-02-14 06:57:00,7
103.7904851431979,1.2885259337115922,2023-03-07 14:13:00,5
103.74986171204162,1.327202637520048,2023-10-05 08:17:00,7
103.90006843586526,1.3083803927648252,2023-01-10 03:20:00,4
103.89211336587269,1.3638334772568708,2023-10-03 10:24:00,5
103.7419707186514,1.3806206883562127,2023-02-19 23:52:00,4
103.9635135364094,1.3870339728227927,2023-08-27 03:31:00,6
103.77066802247911,1.2911759336358886,2023-07-28 22:22:00,6
103.79973905594638,1.4106187774113943,2023-05-15 17:47:00,1
103.95546784385134,1.370460343462616,2023-08-23 22:35:00,2
103.87114466831093,1.395701029801344,2023-01-01 04:53:00,4
103.90864804071104,1.3837721019648332,2023-11-18 16:06:00,1
103.67244585467488,1.3622685619089363,2023-02-11 10:56:00,6
103.9177307323152,1.334429185688856,2023-02-18 05:06:00,10
103.91112989783666,1.3256985742792187,2023-09-18 23:42:00,1
103.69661758733291,1.4082819073171218,2023-10-01 22:11:00,8
103.79104761517281,1.2834717323127691,2023-11-28 03:43:00,9
103.82666835135915,1.4274018492675247,2023-12-16 12:15:00,2
103.89947630119546,1.4055311585569106,2023-10-31 10:02:00,6
103.66970236464076,1.340933286869573,2023-03-02 11:59:00,5
103.83163577917846,1.4453975082171835,2023-06-07 13:40:00,3
103.98263962695249,1.3787512983227819,2023-05-11 20:04:00,3
103.83425663221253,1.3966190212653946,2023-08-03 18:52:00,7
103.87562435756666,1.3968756656698242,2023-02-13 02:06:00,4
103.85566105682142,1.4150920635194522,2023-09-20 22:10:00,8
103.69959990299601,1.3817502623179612,2023-10-01 00:25:00,5
103.66811765067838,1.3155179802239536,2023-05-29 00:48:00,9
103.74862634714268,1.3590488563447884,2023-08-27 15:09:00,9
103.69794759631279,1.3295089712650867,2023-06-25 21:37:00,7
103.8368324339795,1.3566906347964134,2023-01-14 21:02:00,1
103.72342322997304,1.390777020104224,2023-11-05 11:22:00,10
103.89111322537005,1.3691302782182346,2023-11-08 10:35:00,2
103.8300556950324,1.418903765213821,2023-06-03 23:57:00,1
103.73446270012325,1.3957523259927331,2023-07-29 12:59:00,3
103.81992965063668,1.303877738388941,2023-03-30 12:55:00,7
103.79592705156453,1.4385719538837252,2023-08-06 11:27:00,7
103.93698872365155,1.3751108828707164,2023-04-30 06:36:00,9
103.89071183736777,1.3511971442929043,2023-07-25 14:34:00,4
103.74321687969557,1.404662456189355,2023-05-14 07:12:00,10
103.98710113688131,1.3643456288024645,2023-02-23 19:38:00,1
103.82474034623306,1.2709936120775074,2023-06-07 15:16:00,1
103.79886129264119,1.3213541896835126,2023-08-26 00:38:00,10
103.82588297370559,1.4073669584705595,2023-03-25 11:42:00,5
103.84378517969209,1.350320346845133,2023-03-17 20:36:00,10
103.67096211617398,1.3264342703331156,2023-01-19 21:59:00,3
103.67141526897089,1.3621195335865572,2023-11-26 07:24:00,10
103.77287836415464,1.3944606485828899,2023-02-03 10:11:00,10
103.83057164327161,1.29073744964217,2023-01-13 04:12:00,3
103.87365488932942,1.3048736981620328,2023-09-05 21:26:00,3
103.95063607702444,1.394036296419536,2023-10-12 09:29:00,4
103.82687914375792,1.3569493265227281,2023-12-26 05:51:00,8
103.92424028754705,1.4023696667365662,2023-12-29 23:36:00,6
103.71632543108001,1.361731047837104,2023-03-02 04:40:00,2
103.76697492189467,1.388162048653059,2023-11-03 10:42:00,8
103.69660196663912,1.372756698356366,2023-05-07 10:01:00,4
103.84897744970647,1.3928165807971755,2023-07-09 13:23:00,8
103.85524500718776,1.30248084642899,2023-09-24 09:14:00,2
103.92161456122032,1.3312125663223304,2023-05-02 05:04:00,1
103.89102492493015,1.3415934263680387,2023-04-03 15:13:00,10
103.81468914822753,1.2941392280096866,2023-02-08 11:00:00,1
103.75558919708791,1.4234525754682625,2023-03-06 19:40:00,3
103.70197232529925,1.4178690297817391,2023-04-07 06:46:00,4
103.82682596510836,1.3748131267895938,2023-05-31 02:31:00,4
103.78593226487982,1.301410106806435,2023-03-15 10:38:00,10
103.89889809157181,1.4048283810080817,2023-08-02 01:37:00,8
103.69716952312864,1.3908045793115384,2023-03-17 12:38:00,1
103.70793201384015,1.3232766524499826,2023-05-07 15:24:00,6
103.73250765140827,1.4265661807937322,2023-09-24 15:10:00,7
103.72888881352432,1.422964819561155,2023-03-01 02:16:00,10
103.7422470340748,1.3038715733644481,2023-05-09 21:26:00,3
103.72606634140311,1.334328390223774,2023-05-16 15:33:00,9
103.94675168102656,1.3197045214752685,2023-09-11 08:56:00,7
103.84115323630694,1.3613764694919817,2023-12-17 00:12:00,6
103.92722505089444,1.3393617194848795,2023-07-04 18:48:00,7
103.68381452549157,1.3192902619116276,2023-01-27 02:10:00,9
103.70738944714851,1.4159514563985462,2023-07-07 11:09:00,2
103.92089558221227,1.3509352998460848,2023-07-31 07:11:00,3
103.85820931416615,1.3179782259847288,2023-10-26 01:04:00,6
103.75846439253357,1.331501891024282,2023-01-18 06:39:00,1
103.94842400345843,1.3930435991991694,2023-03-25 03:10:00,10
103.83251029004433,1.3872660723938248,2023-09-16 23:27:00,4
103.86241252486381,1.2939453731671138,2023-10-02 03:48:00,6
103.70655831303011,1.349869328051841,2023-08-16 19:27:00,5
103.97827716837793,1.3800798251545918,2023-12-07 11:14:00,1
103.99614596360654,1.3627496344982886,2023-06-24 17:05:00,2
103.85068067553239,1.3723330360684458,2023-10-07 00:34:00,2
103.94269687921059,1.3298119953814236,2023-11-08 02:20:00,6
103.85922093809053,1.3455393310978097,2023-12-04 17:13:00,6
103.87564706097955,1.336587442019559,2023-09-11 15:42:00,5
103.68610608847524,1.3321269173896295,2023-12-25 20:40:00,2
103.87318096373643,1.352435322249207,2023-05-27 00:53:00,2
103.97380924205598,1.338136087431396,2023-12-23 02:21:00,2
103.90388752880743,1.3513376674503605,2023-09-24 00:46:00,1
103.79826258141954,1.2861575058587609,2023-06-17 21:23:00,3
103.78489375792226,1.3087274946130558,2023-01-17 19:30:00,5
103.8362001801955,1.3984167701756671,2023-07-10 22:33:00,7
103.87885555284439,1.341657685304223,2023-05-07 11:41:00,8
103.88539248015869,1.3042432841231928,2023-09-05 21:56:00,4
103.92442325989022,1.395001679563262,2023-09-07 14:13:00,8
103.90620071054474,1.384912642917482,2023-01-26 10:14:00,1
103.90579115854725,1.3576838999659129,2023-05-13 02:58:00,5
103.90234275807215,1.3251821786898483,2023-12-06 15:51:00,6
103.87206415225766,1.3218306979871464,2023-01-16 12:54:00,7
103.95942511234902,1.3679092717765737,2023-03-05 00:39:00,2
103.86661913225541,1.37579863868773,2023-12-17 00:16:00,1
103.79519671790038,1.3703711783235955,2023-08-18 17:13:00,2
103.87643583779173,1.3758304311753802,2023-12-21 22:24:00,4
103.77892989070003,1.3251020760463064,2023-08-09 05:40:00,3
103.80943363744893,1.3218449410048998,2023-12-26 15:50:00,10
103.6783218125847,1.305883444699185,2023-01-26 20:38:00,4
103.7735954533974,1.390005172253792,2023-06-11 11:00:00,9
103.96626213301039,1.3637418170452318,2023-04-18 04:36:00,1
103.71480605891445,1.3971458265553027,2023-10-12 12:05:00,4
103.96047527252192,1.3887191640729228,2023-01-08 14:46:00,9
103.80672271421294,1.2878425238516613,2023-06-06 12:07:00,1
103.76389343633643,1.3741865214759184,2023-05-01 18:29:00,4
103.80529570430402,1.2787580991975662,2023-05-10 20:35:00,1
103.87278112882935,1.342537952889683,2023-01-10 17:31:00,10
103.77839023717779,1.3908685324913874,2023-01-19 18:18:00,5
103.74768777785272,1.299490252645184,2023-09-11 12:27:00,9
103.76409402511321,1.3239577220790781,2023-04-01 22:56:00,2
103.75097073546087,1.3841606246133074,2023-03-16 01:34:00,7
103.83510169421277,1.3277704714241798,2023-03-06 15:08:00,9
103.77922911663353,1.307276448778763,2023-12-20 04:00:00,7
103.84898817506874,1.3714445994679914,2023-01-13 13:11:00,9
103.8385846558119,1.3110092768301314,2023-03-11 05:03:00,6
103.77893775443896,1.3716693331073484,2023-10-09 10:57:00,8
103.94727206135704,1.3499927775272884,2023-06-18 00:38:00,10
103.96852692952912,1.3750222968565422,2023-05-26 11:31:00,3
103.96849137818779,1.3514055062980206,2023-07-31 14:22:00,7
103.8443956102968,1.3675974343995474,2023-07-07 14:05:00,5
103.78680226221776,1.3655247202699237,2023-05-24 08:39:00,2
103.91224601251311,1.3676149881059527,2023-07-01 16:17:00,8
103.91022097527573,1.3119173094535848,2023-02-14 09:26:00,2
103.83624476242078,1.3829046258260866,2023-03-23 10:03:00,2
103.78520613997999,1.4079630271508439,2023-05-06 19:49:00,6
103.71874836335432,1.3542381616794308,2023-05-05 12:48:00,3
103.796571090836,1.4220244474567612,2023-12-07 14:44:00,7
103.95119793237934,1.363848055118459,2023-09-02 05:47:00,4
103.65334580391813,1.3390296383710942,2023-02-05 12:06:00,7
103.75114600808918,1.4261461553527242,2023-03-13 11:54:00,1
103.85708993846568,1.4265614694137887,2023-09-10 23:32:00,7
103.81375196953599,1.2869936125763934,2023-10-22 10:46:00,2
103.87857869336565,1.3229612675830063,2023-10-31 08:04:00,6
103.85406433501771,1.4074385545899162,2023-10-28 03:58:00,9
103.75941447909443,1.3469929642377925,2023-12-04 15:15:00,4
103.78675280194871,1.306925240683386,2023-04-07 02:05:00,8
103.8480289099852,1.2833206035747275,2023-11-25 17:07:00,8
103.69456594111992,1.3498984297001881,2023-09-18 18:26:00,10
103.7407804290426,1.3847377455523087,2023-05-12 21:41:00,7
103.78511182846837,1.2841415947877446,2023-09-20 18:21:00,9
103.82702959417873,1.3672561812850224,2023-09-20 18:10:00,6
103.81484959660715,1.3673730393739774,2023-11-15 01:50:00,10
103.73200665275982,1.3727988926891923,2023-05-31 10:48:00,10
103.96445128114782,1.369130027676487,2023-12-19 03:12:00,8
103.92099665855528,1.381863492443376,2023-07-08 07:51:00,9
103.92607794067672,1.3991309126193539,2023-01-31 02:51:00,2
103.74049528396152,1.377508264109593,2023-03-02 17:52:00,1
103.87999888736836,1.3456426038162166,2023-12-10 17:51:00,6
103.85986194623365,1.411021865299135,2023-03-27 20:59:00,6
103.82489343384295,1.3642542521252126,2023-03-06 02:11:00,3
103.84526388479375,1.2853367155378215,2023-09-15 00:48:00,6
103.81130088651265,1.2737954653610815,2023-10-23 16:47:00,10
103.81257198147816,1.3161612365540931,2023-02-03 20:50:00,6
103.88267365463601,1.4058113477021128,2023-08-15 22:05:00,9
103.94982955818732,1.355375499274229,2023-09-18 14:26:00,8
103.90260248471765,1.3527573389660152,2023-11-23 01:14:00,10
103.92082966722734,1.3658244817573901,2023-08-06 23:35:00,7
103.80012093869482,1.4343996966849897,2023-01-18 21:54:00,1
103.76265291776414,1.3741077394855683,2023-11-30 18:11:00,7
103.85840119848893,1.3040369008433679,2023-02-15 19:46:00,8
103.95368636497665,1.3903963252843758,2023-03-11 09:27:00,10
103.81019607370901,1.4034768468764216,2023-08-29 23:54:00,1
103.99468846693884,1.3605154700565725,2023-06-01 02:41:00,10
103.93746613286467,1.3282120042169228,2023-09-25 02:55:00,6
103.90284057919388,1.4075535198900786,2023-05-20 22:32:00,2
103.71099711837567,1.3223286259706326,2023-04-11 10:59:00,2
103.945969413556,1.3913340052482128,2023-02-09 12:22:00,4
103.92655569489487,1.3875989180741446,2023-06-01 03:31:00,10
103.85943652296457,1.347881640594494,2023-11-21 09:02:00,6
103.98320662940793,1.3556863524314373,2023-12-29 20:45:00,8
103.80585955300047,1.384352876823233,2023-01-24 02:29:00,1
103.7598157798053,1.3659255594730877,2023-06-08 08:01:00,9
103.6973041721977,1.3154416167044853,2023-07-16 16:01:00,10
103.80503490678652,1.2794996319909024,2023-02-01 23:43:00,3
103.86851638284652,1.4085945154365989,2023-03-26 01:02:00,1
103.6879257938581,1.3348763754607127,2023-01-15 01:53:00,10
103.90113473444734,1.4132581731567218,2023-06-01 10:47:00,1
103.94907753813976,1.3219409455682098,2023-09-06 05:51:00,9
103.84439025117615,1.4193795829568787,2023-10-24 12:22:00,1
103.66050852970821,1.3087773724676752,2023-03-13 20:00:00,1
103.75180167129551,1.3201230016401821,2023-09-24 21:33:00,4
103.93875402615706,1.316370775249875,2023-08-12 04:02:00,8
103.86671639889349,1.3195705687506702,2023-06-01 09:03:00,2
103.82691697774895,1.3472271400990796,2023-03-26 01:23:00,9
103.91880513309822,1.3404085187446124,2023-04-23 20:11:00,4
103.77867317987804,1.3235786789610708,2023-08-01 18:36:00,5
103.69417125061314,1.4165469991257997,2023-01-11 13:12:00,9
103.76815729124156,1.3757927995144383,2023-08-31 04:04:00,4
103.68175368435331,1.3705859121062525,2023-08-05 17:59:00,7
103.69686790326139,1.3678949561545801,2023-08-18 10:39:00,8
103.93900265836882,1.3151889201539444,2023-05-27 00:55:00,4
103.88436909506252,1.379405154438846,2023-11-11 18:08:00,1
103.7403714606905,1.3533928466280256,2023-08-06 23:09:00,8
103.97846388721409,1.3724449725903,2023-12-14 22:21:00,1
103.83434072399876,1.2737316869152422,2023-04-03 05:40:00,6
103.80080859481184,1.3009807055665248,2023-10-22 20:07:00,10
103.90629700770185,1.36636604846526,2023-04-21 10:51:00,8
103.71277170463685,1.3814823950186632,2023-12-09 02:32:00,6
103.7077183665869,1.3752141022602964,2023-01-14 14:05:00,4
103.86798835209564,1.3449227774459336,2023-04-22 02:18:00,4
103.92298338458878,1.3859608604076628,2023-11-03 18:26:00,5
103.69763435638872,1.421103439204148,2023-05-04 10:34:00,2
103.64568376167533,1.3171254619272916,2023-05-26 16:16:00,2
103.91986929254985,1.3874587514883594,2023-08-28 20:17:00,5
103.81171207252221,1.2694920605231401,2023-04-03 05:42:00,10
103.74123557623376,1.325809096442224,2023-07-25 16:54:00,4
103.70439203034246,1.3923715762082447,2023-08-28 22:22:00,10
103.78868386360324,1.3740656574888663,2023-08-14 01:22:00,2
103.95936466543559,1.3525986668279193,2023-01-09 16:05:00,9
103.95758302775329,1.3591506842831838,2023-09-06 07:20:00,8
103.92073804468541,1.3185003736078964,2023-08-27 23:31:00,7
103.74198294794726,1.3414472317910204,2023-04-22 18:16:00,2
103.82387795810533,1.2671755366502773,2023-01-31 20:15:00,2
103.73939844545038,1.3157090084596388,2023-11-20 23:30:00,5
103.83339099268716,1.3683668325765141,2023-09-16 17:48:00,5
103.82722488574287,1.3412396027431135,2023-07-26 10:59:00,4
103.65298155210549,1.3444838124266107,2023-09-10 15:55:00,3
103.87419617393961,1.2921743337489522,2023-05-18 23:21:00,3
103.7711075558148,1.340845909204706,2023-09-01 02:20:00,4
103.86897722017689,1.3305802203552812,2023-01-15 16:49:00,4
103.71707281088277,1.3325546586643262,2023-09-05 22:23:00,4
103.86264440509846,1.3030255904074708,2023-12-13 05:16:00,1
103.95487947600245,1.3833255286427655,2023-07-24 06:01:00,9
103.74219351975715,1.4105394008037475,2023-10-14 06:12:00,8
103.85180895545008,1.2786981822710284,2023-02-09 11:48:00,4
103.9063493239034,1.353401026029204,2023-04-30 19:15:00,6
103.91174157483492,1.3636552426867805,2023-08-20 20:36:00,6
103.9948336639283,1.3600138173141911,2023-01-23 02:59:00,6
103.68166631979311,1.3817308200747154,2023-02-27 08:17:00,2
103.66063180302038,1.3600312781712185,2023-07-29 08:24:00,7
103.71414447681194,1.3969516948789962,2023-10-20 10:26:00,5
103.74745068390958,1.3721380258799958,2023-04-17 06:25:00,6
103.71809282153477,1.3516571258177636,2023-11-12 11:21:00,8
103.787582950122,1.4380327663277532,2023-04-22 12:50:00,4
103.76550748214625,1.4241767298551957,2023-04-25 11:00:00,2
103.80066357907938,1.3282078264860289,2023-05-12 00:11:00,5
103.90885100927653,1.407197335369581,2023-05-10 01:02:00,3
103.79370468618603,1.283459813147537,2023-08-23 02:56:00,10
103.78292562316314,1.3186249219010158,2023-05-27 03:45:00,2
103.85318891083928,1.3026684769652832,2023-02-10 21:55:00,2
103.9442711135069,1.327633368089991,2023-07-25 00:09:00,4
103.7146921931107,1.384350917730085,2023-08-28 06:11:00,10
103.88884817757226,1.3971778198039824,2023-12-22 10:02:00,8
103.68776381269292,1.3231365950035252,2023-06-15 00:15:00,6
103.94690876139319,1.37115474571785,2023-04-21 21:05:00,5
103.71399181597712,1.3946288286808421,2023-01-01 15:31:00,5
103.6510642756804,1.331348681445357,2023-09-27 23:13:00,5
103.71240605372283,1.3584229328737303,2023-01-25 17:17:00,9
103.74281319804273,1.3292421200374185,2023-05-11 13:10:00,5
103.90587493485509,1.3305060859191524,2023-09-28 06:07:00,3
103.82688144286546,1.353902832687555,2023-07-27 00:31:00,5
103.68661578332652,1.353157306385919,2023-06-10 13:23:00,3
103.89561529673679,1.3085019650507652,2023-09-03 03:18:00,2
103.8659627195573,1.392460348627714,2023-04-12 15:38:00,1
103.78186874714021,1.4020485310540385,2023-08-01 15:54:00,2
103.75858891455321,1.424616414042519,2023-03-30 06:57:00,2
103.81977335135555,1.3932866625143965,2023-05-11 02:22:00,6
103.74888303033627,1.4116964941904575,2023-01-07 00:42:00,6
103.96206609173149,1.352878991585043,2023-01-10 16:29:00,2
103.811139400444,1.3117395664893454,2023-08-09 03:00:00,6
103.85150012571312,1.3079712281088969,2023-09-11 10:17:00,6
103.81465861514614,1.2928696305958018,2023-03-23 22:59:00,5
103.79359820643573,1.4105395987508016,2023-10-06 03:50:00,6
103.92397653920571,1.3430945572579707,2023-05-27 22:25:00,5
103.87433276700365,1.4065691713540087,2023-06-09 02:36:00,3
103.75300361455209,1.3882163151510103,2023-10-20 14:06:00,7
103.78228914418433,1.299284229350893,2023-08-19 13:01:00,3
103.69816402577317,1.3963775414365394,2023-12-16 03:08:00,2
103.7297039696251,1.3232745793112843,2023-04-09 04:44:00,2
103.72627857353417,1.376472924945669,2023-12-14 21:50:00,7
103.84180596453052,1.4186615774464908,2023-02-26 08:23:00,8
103.7432600765772,1.32180185406201,2023-01-19 08:23:00,10
103.76283647814732,1.372790751813196,2023-07-25 04:10:00,10
103.83915561976104,1.351542341368127,2023-12-08 07:11:00,5
103.84606199687417,1.3845875773150182,2023-02-27 07:20:00,10
103.7955929450376,1.3654832789623461,2023-02-02 03:06:00,10
103.72879535683204,1.409039851462304,2023-07-21 15:34:00,1
103.93958687826742,1.351351674468862,2023-03-17 16:28:00,4
103.82585426553497,1.4155507406270937,2023-09-05 14:17:00,2
103.8038790455062,1.436729554902293,2023-05-22 09:04:00,3
103.94129463387983,1.37333367869436,2023-05-25 09:30:00,8
103.84465291752912,1.4317263075274227,2023-09-10 22:21:00,4
103.77928852816021,1.3110895475140476,2023-04-28 03:43:00,7
103.68241316725312,1.396651964434146,2023-01-27 23:12:00,2
103.73931443902798,1.3212274730020674,2023-09-02 10:13:00,2
103.85960460697302,1.3651360225866038,2023-06-29 22:46:00,8
103.77815497388428,1.3596987275436092,2023-02-17 11:17:00,8
103.91134219986866,1.397671087013866,2023-12-17 14:55:00,6
103.8981583926141,1.313830017287207,2023-12-06 07:33:00,1
103.70821625656771,1.3733655339751838,2023-11-21 02:14:00,3
103.70412767280028,1.316665132314385,2023-06-27 04:29:00,6
103.75226426925323,1.3958400137961986,2023-06-06 21:58:00,6
103.9446102940346,1.396409731919948,2023-05-07 19:04:00,2
103.96559571242238,1.3508613061300017,2023-01-21 16:12:00,2
103.96781849760377,1.3787500366376937,2023-11-10 02:27:00,8
103.84032022250328,1.4310270825263574,2023-01-05 15:38:00,8
103.74853224476979,1.4290475103440987,2023-11-28 09:12:00,8
103.8053902354867,1.273072226899067,2023-03-18 16:15:00,9
103.7864583110374,1.3757017714417736,2023-08-02 13:37:00,1
103.88312040420726,1.3682609314614174,2023-09-09 00:58:00,1
103.90731649836256,1.3482303872950285,2023-07-03 04:34:00,3
103.79421922624819,1.3491397287753535,2023-01-04 04:17:00,9
103.7313651823434,1.3058443444649304,2023-07-25 15:07:00,2
103.90445519808836,1.3324084593397567,2023-12-04 09:09:00,6
103.80724081302112,1.3619020214987079,2023-05-05 06:14:00,9
103.7636218864932,1.4089109667488575,2023-11-29 01:50:00,6
103.70615786649816,1.3192129316292467,2023-08-22 11:51:00,2
